User_ID,Name,City,Birth_Date,Interests,Gender,Interest_Categories,max_prob,Profession,Latitude,Longitude,Birth_Year,Age
8001,Gaangul Fekre-Selasie,Boh,1986-12-27,"['Performance Art', 'Festivals', 'Birdwatching', 'Computing', 'Science', 'Low Technology', 'Dance']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Cultural & Social Activities']",3,Tech Entrepreneur,6.935388611201068,44.83294455447188,1986,38
8002,Mootii Hundee,Gambela,1961-11-05,"['Maintenance & Repair', 'Cosplay', 'Camping']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology']",1,Wildlife Conservationist,7.814834524834592,35.23399600039223,1961,63
8003,Mengistu Guyyaa,Mieso,2005-08-31,"['Nail Art', 'Woodworking', 'Board Games', 'Running', 'Coding', 'Electronics', 'Computing', 'Aquariums']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Games & Hobbies']",3,Cybersecurity Analyst,9.475602329041228,41.09697191498219,2005,19
8004,Teshome Badhaanee,Axum,1960-04-24,"['Carpentry', 'Cycling', 'Boxing', 'Volunteering']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship']",2,Fitness Trainer,14.102504966710573,39.19902485935036,1960,64
8005,Robel Robel,Erer,2008-07-30,"['Table Tennis', 'Animation', 'Travel', 'Filmmaking', 'Gardening', 'Bodybuilding / Weight Lifting', 'Science']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Cultural & Social Activities']",2,Journalist,6.417190358753857,44.48888827494088,2008,16
8006,Horaa Wossen,Debre Werk,1985-04-24,"['Skateboarding', 'Improv', 'Cheerleading', 'Tea Culture', 'Painting']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Games & Hobbies', 'Cultural & Social Activities']",2,Fitness Trainer,11.403546013290848,38.69780144400099,1985,39
8007,Abate Girum,Gedo,1982-11-29,"['Maintenance & Repair', 'Archery', 'Diving', 'Wine Tasting', 'Volunteering', 'Farming', 'Theatre', 'Snorkeling']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship', 'Cultural & Social Activities']",3,Food Processing Engineer,8.31273789346725,36.76788302366345,1982,42
8008,Jabeessaa Yaadessaa,Humera,1997-10-06,"['Swimming', 'Baking', 'Bodybuilding / Weight Lifting', 'Table Tennis', 'Coding', 'Simple Living / Minimalism']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Cultural & Social Activities']",3,Professional Athlete,14.056109433785831,36.29691825130704,1997,27
8009,Michael Biruk,Dila,1961-12-25,"['Science', 'Painting', 'Public Speaking', 'Animation', 'Small Business', 'Cooking / Culinary Arts', 'Musical Instruments', 'Cultural Activities']",Male,"['Arts & Creativity', 'Science & Technology', 'Business & Entrepreneurship', 'Cultural & Social Activities']",3,Graphic Designer,6.796312819540305,37.52646772290759,1961,63
8010,Debebe Waaqasaa,Adwa,1996-05-26,"['Skiing / Snowboarding', 'Camping', 'Biology', 'Gymnastics']",Male,"['Animals & Nature', 'Sports & Fitness', 'Science & Technology']",2,Fitness Trainer,13.683661647553611,39.376679823640345,1996,28
8011,Abraham Nammarraa,Wuchale,1967-05-07,"['Astronomy', 'Coffee Culture', 'Nature Photography', 'Poker', 'Animation', 'Aquariums']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Games & Hobbies', 'Cultural & Social Activities']",2,Agricultural Scientist,11.838911069112372,39.48678429172844,1967,57
8012,Nega Demeke,Sire,2009-01-05,"['Music Performance / Production', 'Game Mods', 'Aquariums', 'Writing', 'Cosplay']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Cultural & Social Activities']",2,Journalist,8.817376900214647,40.41022640838912,2009,15
8013,Assefa Habtamu,Mizan Tefari,1977-06-22,"['Songwriting', 'History', 'Design', 'Performance Art', 'Orienteering', 'Writing', 'Coaching', 'Cheerleading']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship', 'Cultural & Social Activities']",3,Music Producer,7.118555733808363,35.677215622822864,1977,47
8014,Eebbaa Tuulamaa,Amibara,1965-11-24,"['Skateboarding', 'Cycling', 'Artificial Intelligence', 'Songwriting', 'Baking', 'Nature Photography', 'Film']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Cultural & Social Activities']",2,Sports Coach,11.549881325840405,40.95446012234391,1965,59
8015,Gebre-Mariam Waaqjiraa,Debre Sina,2002-01-15,"['Musical Instruments', 'Journalism', 'Sailing', 'Team Sports', 'Horseback Riding', 'Card Games']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship', 'Games & Hobbies']",3,Fitness Trainer,9.378467338304707,39.67462115317671,2002,22
