User_ID,Name,City,Birth_Date,Interests,Gender,Interest_Categories,max_prob,Profession,Latitude,Longitude,Birth_Year,Age
7751,Haile Jootee,Adet,1963-11-25,"['Go', 'Birdwatching', 'Aquariums', 'Songwriting', 'History', 'Running', 'Computing']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Games & Hobbies', 'Cultural & Social Activities']",2,Farm Manager,11.640693657172346,38.20593497572581,1963,61
7752,Barii Nadhii,Debark,1961-08-17,"['Interior Design', 'Theatre', 'Computing', 'Music Performance / Production', 'Gardening', 'Journalism', 'DIY', 'Maintenance & Repair']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Business & Entrepreneurship']",4,Graphic Designer,12.913360093264137,37.38935901274581,1961,63
7753,Mikias Bahiru,Dodola,1968-02-23,"['Snorkeling', 'Coding', 'Political Participation', 'Sculpting', 'Electronics']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Business & Entrepreneurship']",2,Tech Entrepreneur,6.900219391265114,39.44232383570704,1968,56
7754,Kiyyaa Tefera,Alem Gena,2000-12-16,"['Orienteering', 'Kite Flying', 'Concerts', 'Fishing', 'Improv', 'Entrepreneurship']",Male,"['Animals & Nature', 'Sports & Fitness', 'Business & Entrepreneurship', 'Games & Hobbies', 'Cultural & Social Activities']",2,Professional Athlete,9.634709157446515,38.44280921398745,2000,24
7755,Endalkachew Boonsaa,Mizan Tefari,1958-05-11,"['Cosplay', 'Martial Arts', 'Chess', 'Card Games', 'Golf', 'Computing', 'Farming', 'Birdwatching']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Games & Hobbies']",2,Soil Scientist,6.7139283641325145,35.553740743305994,1958,66
7756,Endale Ali,Awash Fentale,1992-02-19,"['Baking', 'Media Production', 'Farming', 'Robotics', 'Horseback Riding', 'Live Action Role-playing']",Male,"['Animals & Nature', 'Sports & Fitness', 'Science & Technology', 'Games & Hobbies', 'Cultural & Social Activities']",2,AI/ML Engineer,12.038658614357375,41.16115525585,1992,32
7757,Thomas Aron,Gedo,1960-07-10,"['Interior Design', 'Improv', 'Camping', 'Horseback Riding', 'Museums']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Games & Hobbies', 'Cultural & Social Activities']",1,Graphic Designer,9.174479435547564,38.107573332685135,1960,64
7758,Eyasu Hunde,Kori,1976-02-04,"['Boxing', 'Snorkeling', 'Diving', 'Swimming', 'Political Participation', 'Skiing / Snowboarding', 'Maintenance & Repair', 'Comic Books / Manga']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship']",3,Professional Athlete,11.740867369742377,41.00162756658403,1976,48
7759,Nebyat Demissie,Muger,2008-01-29,"['Tea Culture', 'Animals', 'Exercise', 'Concerts']",Male,"['Animals & Nature', 'Sports & Fitness', 'Cultural & Social Activities']",2,Public Policy Analyst,9.870250681071695,38.08871088824687,2008,16
7760,Selam Abiy,Agaro,1960-01-04,"['Tea Culture', 'Aquariums', 'Carpentry', 'Coaching', 'Team Sports', 'Public Speaking', 'Coffee Culture']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship', 'Cultural & Social Activities']",2,Public Policy Analyst,7.743369830729304,36.70290888028094,1960,64
