User_ID,Name,City,Birth_Date,Interests,Gender,Interest_Categories,max_prob,Profession,Latitude,Longitude,Birth_Year,Age
1,Kiilolee Daawwitii,Asella,2007-06-21,"['Songwriting', 'Filmmaking', 'Sculpting', 'Art', 'Coaching', 'Diving', 'Media Production', 'Museums']",Female,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Business & Entrepreneurship', 'Cultural & Social Activities']",4,Digital Content Creator,8.58209883306169,38.88512932187844,2007,17
2,Jaalalii Caalaa,Wolaita Sodo,1987-03-05,"['Beekeeping', 'Aquariums', 'Fishing', 'Photography', 'Visual Communication & Design', 'Track & Field']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness']",3,Agricultural Scientist,6.7002150628725525,37.83765981580997,1987,37
3,Akkashee Ammayyuu,Selenko,1969-05-16,"['Investing', 'Technology', 'Business', 'Sailing']",Female,"['Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship']",2,Auditor,13.710866993738913,39.12417030226186,1969,55
4,Maleda Ibsaa,Metema,1995-11-09,"['Songwriting', 'Poker', 'Cultural Activities', 'Animals', 'Political Participation', 'Cosplay', 'Business']",Female,"['Animals & Nature', 'Arts & Creativity', 'Business & Entrepreneurship', 'Games & Hobbies', 'Cultural & Social Activities']",2,Entrepreneur,12.791423573180776,35.98092345369491,1995,29
5,Marda Roobaa,Muger,2000-05-22,"['Photography', 'Baking', 'Political Participation', 'Carpentry']",Female,"['Arts & Creativity', 'Business & Entrepreneurship', 'Cultural & Social Activities']",2,Digital Content Creator,9.505676143825074,38.53108202922434,2000,24
6,Fayyisee Daawwitii,Adet,2000-03-29,"['Reuse', 'Puzzles', 'DIY']",Female,"['Arts & Creativity', 'Games & Hobbies']",2,Film Director,11.823834897817624,36.9739217166918,2000,24
7,Hawwii Lammii,Awash,1986-09-05,"['Fundraising', 'Skating', 'Golf']",Female,"['Sports & Fitness', 'Business & Entrepreneurship']",2,Fitness Trainer,8.887216791422075,40.18356098979867,1986,38
8,Ganamee Thomas,Finote Selam,1994-02-08,"['Windsurfing / Kitesurfing', 'Dance', 'Board Games']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Games & Hobbies']",1,Graphic Designer,10.77897904371068,37.6027844520114,1994,30
9,Siifan Dilnesaw,Teru,1974-10-18,"['Artificial Intelligence', 'Origami', 'Entrepreneurship', 'Environmental Action', 'Botany']",Female,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Business & Entrepreneurship']",2,Irrigation Engineer,12.62924399914412,40.23619302346345,1974,50
10,Waaqtolee Ittafaa,Kebri Dahar,1978-11-12,"['Camping', 'Geocaching', 'Visual Communication & Design', 'Improv', 'Snorkeling']",Female,"['Animals & Nature', 'Arts & Creativity', 'Games & Hobbies']",2,Forestry Expert,6.604269379190992,44.02847043168053,1978,46
