User_ID,Name,City,Birth_Date,Interests,Gender,Interest_Categories,max_prob,Profession,Latitude,Longitude,Birth_Year,Age
751,Gishuu Beteab,Wolaita Sodo,2004-09-14,"['Art', 'Information Security', 'Wrestling', 'Botany']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology']",1,Forestry Expert,6.654719891882272,37.83186930653489,2004,20
752,Turee Firaa’ol,Bako,2008-07-22,"['Music Performance / Production', 'Writing', 'Iconography', 'Team Sports']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Cultural & Social Activities']",2,Journalist,6.186862207360832,36.812658009636976,2008,16
753,Liya Dawit,Shiraro,1978-09-10,"['Birdwatching', 'Festivals', 'Small Business', 'Fundraising', 'User Experience', 'Live Action Role-playing', 'Theatre', 'Cooking / Culinary Arts']",Female,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Business & Entrepreneurship', 'Games & Hobbies', 'Cultural & Social Activities']",2,Stock Market Trader,14.78225138196489,39.30666919498301,1978,46
754,Diimee Hundee,Metema,1975-08-10,"['Surfing / Bodyboarding', 'Cultural Activities', 'Swimming', 'Crafts', 'Sculpting', 'Board Games', 'Exercise']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Games & Hobbies', 'Cultural & Social Activities']",3,Professional Athlete,12.802817594787289,36.173286310719526,1975,49
755,Bareedduu Fayyeeraa,Yucub,1990-11-10,"['Live Action Role-playing', 'Journalism', 'Iconography', 'Engineering', 'User Experience', 'Wrestling', 'Music Performance / Production']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship', 'Games & Hobbies']",2,Cybersecurity Analyst,6.093505186490834,43.766041214297545,1990,34
756,Jorgee Husein,Tarcha,1961-05-24,"['Writing', 'Skating', 'Computing', 'Biology', 'Environmental Action']",Female,"['Animals & Nature', 'Sports & Fitness', 'Science & Technology', 'Cultural & Social Activities']",2,Space Scientist,7.003735793650359,37.74658769676498,1961,63
757,Saffii Tuulamaa,Bichena,1973-10-05,"['Diving', 'Birdwatching', 'Painting', 'Team Sports']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness']",2,Irrigation Engineer,9.924083655643043,37.666496325117066,1973,51
758,Afework Gemechu,Debre Werk,2005-08-17,"['Coding', 'Snorkeling', 'Drawing', 'Surfing / Bodyboarding']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology']",1,Music Producer,10.709737076878833,37.990638082384464,2005,19
759,Jaalannee Debebe,Dembidolo,1974-03-15,"['Track & Field', 'Debate', 'Nature Photography', 'Fishing', 'Swimming', 'User Experience', 'Animation']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship']",2,Hydrologist,9.33783397774068,33.97243701675145,1974,50
760,Akkashee Atinafu,Chifra,1990-08-19,"['Museums', 'Travel', 'Tutoring']",Female,"['Business & Entrepreneurship', 'Cultural & Social Activities']",2,Public Health Officer,11.709193636132632,40.32046507093526,1990,34
761,Medhin Fedlu,Debark,2000-06-11,"['Gymnastics', 'Archery', 'Cultural Activities', 'Botany', 'Business', 'Cheerleading', 'Horseback Riding']",Female,"['Animals & Nature', 'Sports & Fitness', 'Business & Entrepreneurship', 'Cultural & Social Activities']",4,Sports Coach,12.632010468886662,37.9996919468409,2000,24
762,Saffii Worku,Asaita,1982-02-27,"['Chess', 'Journalism', 'Bodybuilding / Weight Lifting', 'DIY', 'Biology', 'Go']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship', 'Games & Hobbies']",2,Graphic Designer,11.449156518893457,41.63679740543325,1982,42
