User_ID,Name,City,Birth_Date,Interests,Gender,Interest_Categories,max_prob,Profession,Latitude,Longitude,Birth_Year,Age
1251,Wubete Teferri,Debre Markos,1956-05-13,"['Travel', 'Game Mods', 'Wine Tasting', 'Go', 'Computing', 'Entrepreneurship', 'Public Speaking']",Female,"['Science & Technology', 'Business & Entrepreneurship', 'Games & Hobbies', 'Cultural & Social Activities']",2,Stock Market Trader,10.361448953560211,37.49762708342563,1956,68
1252,Bilisummaa Abboomaa,Kibre Mengist,1998-05-21,"['Engineering', 'Bodybuilding / Weight Lifting', 'Design', 'Coffee Culture', 'Climbing', 'Game Mods', 'Archery']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Cultural & Social Activities']",3,Fitness Trainer,6.093747345475975,38.63356929534743,1998,26
1253,Guddattuu Zeleke,Dire Dawa,1968-11-03,"['Botany', 'Astronomy', 'Drawing', 'Music Performance / Production', 'Crafts', 'Track & Field', 'Tennis']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology']",3,Film Director,10.002052322588522,41.78741036667,1968,56
1254,Dorcas Sintayehu,Mekelle,1979-04-18,"['Fishing', 'Fashion', 'Entrepreneurship', 'Cheerleading']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship']",1,Veterinarian,13.444070062681943,39.33757957330192,1979,45
1255,Menen Fala,Leku,2000-04-09,"['Fashion', 'Botany', 'Coffee Culture']",Female,"['Animals & Nature', 'Arts & Creativity', 'Cultural & Social Activities']",1,Graphic Designer,6.921410570492677,38.92421062277595,2000,24
1256,Gishuu Alex,Megale,1984-03-04,"['Public Speaking', 'Simple Living / Minimalism', 'Writing', 'Martial Arts', 'Theatre']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship', 'Cultural & Social Activities']",2,Music Producer,11.72877281613053,41.10617808448058,1984,40
1257,Waaqtolee Desalegn,Bati,1991-06-24,"['Team Sports', 'Fashion', 'Martial Arts', 'Museums', 'Crafts']",Female,"['Arts & Creativity', 'Sports & Fitness', 'Cultural & Social Activities']",2,Sports Coach,11.750967123184704,40.38407041686165,1991,33
1258,Berknesh Kassahun,Korem,1969-09-02,"['Orienteering', 'Geocaching', 'Writing', 'User Experience']",Female,"['Sports & Fitness', 'Science & Technology', 'Games & Hobbies', 'Cultural & Social Activities']",1,Sports Coach,12.47188396150363,39.9869732861292,1969,55
1259,Dammakoo Mesfin,Lalibela,1986-05-03,"['Origami', 'Comic Books / Manga', 'Farming']",Female,"['Animals & Nature', 'Arts & Creativity']",2,Digital Content Creator,12.840088494324595,38.957849541723775,1986,38
1260,Saffii Guddinaa,Dembidolo,1992-03-16,"['Music Performance / Production', 'Cosplay', 'Entrepreneurship', 'Skiing / Snowboarding', 'Martial Arts', 'Safari']",Female,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship']",2,Film Director,8.68045910119886,35.08832147186197,1992,32
