User_ID,Name,City,Birth_Date,Interests,Gender,Interest_Categories,max_prob,Profession,Latitude,Longitude,Birth_Year,Age
10751,Eebbisee Dungoo,Bekora,1957-01-27,"['Journaling', 'Exercise', 'Coding']",Female,"['Games & Hobbies', 'Cultural & Social Activities', 'Science & Technology']",1,Accountant,14.610994568294698,39.42144724976379,1957,67
10752,Eschetu Wasihun,Waliso,1981-03-11,"['Concerts', 'Nature Photography', 'Diving', 'Beekeeping']",Female,"['Science & Technology', 'Animals & Nature']",3,E-commerce Specialist,7.943027496062607,38.618123443955646,1981,43
10753,Guddattuu Muluken,Hosaena,1977-08-19,"['Photography', 'Camping', 'Climbing', 'Geocaching', 'Safari']",Female,"['Sports & Fitness', 'Arts & Creativity', 'Business & Entrepreneurship']",2,Stock Market Trader,7.060282669806132,37.44273125595855,1977,47
10754,Desta Utuu,Dubti,1980-06-21,"['Surfing / Bodyboarding', 'Investing', 'Windsurfing / Kitesurfing', 'Maintenance & Repair', 'Carpentry', 'Electronics']",Female,"['Sports & Fitness', 'Cultural & Social Activities', 'Business & Entrepreneurship']",2,Blockchain Developer,12.447997848678902,42.0317041063593,1980,44
10755,Munit Kirubel,Metu,1977-03-29,"['Musical Instruments', 'Hiking', 'Safari', 'Cooking / Culinary Arts']",Female,"['Business & Entrepreneurship', 'Cultural & Social Activities', 'Animals & Nature']",2,Veterinarian,7.675291960091882,35.5735993704806,1977,47
10756,Godee Demissie,Abomsa,1962-09-28,"['Golf', 'Maintenance & Repair', 'Card Games', 'Team Sports', 'Environmental Action', 'Wildlife', 'Musical Instruments', 'Crafts']",Female,['Arts & Creativity'],2,Urban Planner,10.17074731755326,39.83349239343361,1962,62
10757,Missiree Bekele,Wolayita Sodo,1970-03-22,"['Nail Art', 'Information Security', 'Iconography', 'Music', 'Skateboarding', 'Engineering', 'Cycling', 'Fashion']",Female,"['Science & Technology', 'Cultural & Social Activities', 'Sports & Fitness']",4,Entrepreneur,7.162617869683793,38.12991655008822,1970,54
10758,Adane Nebyat,Debre Birhan,1981-06-23,"['Wine Tasting', 'Reuse', 'Botany', 'Poker', 'Track & Field']",Female,"['Games & Hobbies', 'Business & Entrepreneurship', 'Cultural & Social Activities']",1,Cloud Solutions Architect,9.24074299404068,39.58339008737937,1981,43
10759,Bilen Olaanaa,Leku,1975-09-19,"['Team Sports', 'Concerts', 'Woodworking', 'Computing', 'Wrestling', 'Geocaching', 'Live Action Role-playing']",Female,"['Cultural & Social Activities', 'Business & Entrepreneurship', 'Sports & Fitness']",2,Graphic Designer,6.851830512749459,38.54707585781434,1975,49
10760,Faayaa Matheos,Tulla,1992-11-21,"['Boxing', 'Artificial Intelligence', 'Farming']",Female,"['Games & Hobbies', 'Business & Entrepreneurship']",1,Software Engineer,6.78362591237364,37.00267470111624,1992,32
