User_ID,Name,City,Birth_Date,Interests,Gender,Interest_Categories,max_prob,Profession,Latitude,Longitude,Birth_Year,Age
8751,Matheos Yonathan,Serbo,2005-01-17,"['Volunteering', 'Nail Art', 'Festivals', 'Diving', 'Sculpting', 'Painting', 'Astronomy']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Business & Entrepreneurship', 'Cultural & Social Activities']",3,Digital Content Creator,7.424929423041737,38.11009317622048,2005,19
8752,Jalata Hunde,Gewane,1993-10-06,"['Animals', 'Cooking / Culinary Arts', 'Coaching', 'Carpentry', 'Live Action Role-playing', 'Skiing / Snowboarding', 'Nail Art', 'Puzzles']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship', 'Games & Hobbies', 'Cultural & Social Activities']",2,Film Director,10.188695012151598,41.22961577427178,1993,31
8753,Firoomsaa Eyobel,Hawassa,1986-05-23,"['Climbing', 'Public Speaking', 'Interior Design', 'Languages', 'Baking', 'Swimming']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Business & Entrepreneurship', 'Cultural & Social Activities']",2,Sports Coach,7.4667365639625345,38.953457397676765,1986,38
8754,Boonaa Gebre-Selassie,Huruta,1993-12-19,"['Camping', 'Photography', 'Languages', 'Museums', 'Art', 'User Experience', 'Animals']",Male,"['Animals & Nature', 'Arts & Creativity', 'Science & Technology', 'Cultural & Social Activities']",2,Urban Planner,7.853247092159007,38.87648540379834,1993,31
8755,Abdul Gaanfuree,Dodola,1975-11-21,"['Artificial Intelligence', 'Nature Photography', 'Astronomy', 'Entrepreneurship', 'Fishing', 'Golf', 'Music Performance / Production', 'Tea Culture']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship', 'Cultural & Social Activities']",2,Food Processing Engineer,6.265284495003457,39.457550522662686,1975,49
8756,Yaadessaa Qananiisaa,Lalibela,1960-05-08,"['Improv', 'Farming', 'Tutoring', 'Exercise', 'Journaling']",Male,"['Animals & Nature', 'Sports & Fitness', 'Business & Entrepreneurship', 'Games & Hobbies', 'Cultural & Social Activities']",1,Sports Coach,11.720433904839004,39.53822851955617,1960,64
8757,Hundumaa Tadesse,Arba Minch,1963-04-21,"['Game Mods', 'Geocaching', 'Wrestling', 'Carpentry', 'History', 'Volunteering', 'Environmental Action', 'Tea Culture']",Male,"['Animals & Nature', 'Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship', 'Games & Hobbies', 'Cultural & Social Activities']",2,Diplomat,5.492888994798376,36.89973614244117,1963,61
8758,Tuulamaa Abebe,Telalak,1970-09-27,"['Cultural Activities', 'Gymnastics', 'Technology', 'Simple Living / Minimalism', 'Reuse', 'Engineering', 'Travel', 'Debate']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Science & Technology', 'Business & Entrepreneurship', 'Cultural & Social Activities']",2,Film Director,11.822268541331322,40.50227876869068,1970,54
8759,Bisrat Booraa,Gambela,1991-02-07,"['Bodybuilding / Weight Lifting', 'Live Action Role-playing', 'Exercise', 'Astronomy', 'Running', 'Cycling', 'Gardening']",Male,"['Animals & Nature', 'Sports & Fitness', 'Science & Technology', 'Games & Hobbies']",4,Sports Coach,8.63300857759041,33.8744184646053,1991,33
8760,Kebede Guddisaa,Yabello,1976-07-22,"['Bodybuilding / Weight Lifting', 'Songwriting', 'Coffee Culture', 'Interior Design']",Male,"['Arts & Creativity', 'Sports & Fitness', 'Cultural & Social Activities']",2,Music Producer,4.947477053792866,38.52077486781542,1976,48
